id,title,content,rating
,Tạm chấp nhận được,"Điện thoại có âm lượng phát to, rõ. Tuy nhiên âm lượng thu vào thì lại không rõ, vì vậy người nghe đầu dây bên kia có nhận xét là âm lượng điện thoại nhỏ, nghe không rõ.
Ngoài ra, để có thể sử dụng đầy đủ chức năng của điện thoại (hiện số cuộc gọi đến, thêm danh bạ vào điện thoại,...), thì cần mua thêm 3 cục pin để vào. Nội dung này không hiển thị trên web, lúc mua về mình mới biết, lỡ rồi nên dùng luôn.
Tiki cần yêu cầu nhà cung cấp bổ sung thêm thông tin này để tránh khách hàng khác hiểu lầm như mình.
Ưu điểm: Giá thành phù hợp, phím bấm to, đường truyền khá ổn định.",4
,Chất lượng tốt,"Điện thoại hình thức đẹp, loa to rõ ràng, chuông kêu to. Chỉ hơi tiếc là ko kèm theo pin. Khi không có pin thì không hiển thị được màn hình, không lưu được số điện thoại. Nhìn chung là ổn",5
,Hài lòng,,4
,Cực kì hài lòng,,5
,Rất không hài lòng,"Mua về mấy bữa hư luôn. Không gọi được, gọi cũng không chuông hay báo gì hết. Hàng kém chất lượng quá.",1
,Hóa đơn đỏ,"Chua nhận được hóa đơn đỏ, vui lòng gửi về email: ***",3
,Bình thường,"Âm lượng nhỏ, khó nghe lắm!",3
,Cực kì hài lòng,,5
,Cực kì hài lòng,"Đơn giản, đẹp",5
,Cực kì hài lòng,,5
,Hài lòng,Dùng ok,4
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Hài lòng,Sản phẩm tốt cho người sử dụng!,4
,Cực kì hài lòng,,5
,Hài lòng,,4
,Cực kì hài lòng,sản phẩm tốt giao hàng nhanh shop  hỗ trợ nhiệt tình!,5
,Cực kì hài lòng,Đt tốt. Nghe rõ,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Hài lòng,,4
,Hóa đơn GTGT,Tôi vẫn chưa nhận được hóa đơn VAT mặc dù lúc mua có khai báo,3
,Hài lòng,tốt nhưng chuông hơi nhỏ,4
,Hàng chất lượng,"Nghe rõ, hàng chất lượng với tầm giá này (đủ 50 ký tự :D)",5
,Hài lòng,,4
,Cực kì hài lòng,,5
,"Hàng dùng tốt, giao hànglaau","sử dụng bình thường, mới dùng nên chưa có sự cố, giao hàng trễ 1 tuần so với lịch.",3
,Cực kì hài lòng,"Điện thoại chính hãng, nghe rõ to, bàn phím bấm nhẹ.",5
,Cực kì hài lòng,"Hàng chuẩn, giá tốt, giao đúng hẹn.",5
,Hàng Chất Lượng,"Hiện tại dùng tốt không có vấn đề, Hàng tương đối chất lượng.",5
,Hài lòng,,4
,Hài lòng,,4
,Bình thường,,3
,Điện thoại dùng tốt,"Chất lượng sản phẩm tốt, nghe, gọi to rõ.
Đánh giá cao dịch vụ giao hàng nhanh trong những ngày tết của Tiki",5
,Tôt,"Giao hàng chậm, nút bấm phản hồi không ưng. Còn lại dùng bth",4
,Cực kì hài lòng,"hàng nguyên seal. thanks shop. phục vụ nhiệt tình. giao hàng cực nhanh. cho 5 sao. có cái là đời này chuông nhỏ hơn đời cũ, chuông k hay lắm. dù j cũng hài lòng",5
,Cực kì hài lòng,Đúng chất lượng sản phẩm cám ơn tiki,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Hài lòng,,4
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Hài lòng,Sản phẩm cũng không ok lắm,4
,Cực kì hài lòng,Giao hàng nhanh chóng,5
,Hài lòng,,4
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,"hàng nguyên seal. thanks shop. phục vụ nhiệt tình. giao hàng cực nhanh. cho 5 sao. có cái là đời này chuông nhỏ hơn đời cũ, chuông k hay lắm. dù j cũng hài lòng",5
,Cực kì hài lòng,Đúng chất lượng sản phẩm cám ơn tiki,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Hài lòng,,4
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Hài lòng,Sản phẩm cũng không ok lắm,4
,Cực kì hài lòng,Giao hàng nhanh chóng,5
,Hài lòng,,4
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Hài lòng,"Máy nhanh, mẫu mã đẹp, bắt mắt, cầm hơi trơn tay",4
,Bình thường,Khi cập nhật đầy đủ phần mềm thì bắt đầu lắc tí . Thôi nói chung thì tạm được . Xem như màng hình phụ vậy,3
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Hài lòng,,4
,Hài lòng,"Máy nhanh, mẫu mã đẹp, bắt mắt, cầm hơi trơn tay",4
,Bình thường,Khi cập nhật đầy đủ phần mềm thì bắt đầu lắc tí . Thôi nói chung thì tạm được . Xem như màng hình phụ vậy,3
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Hài lòng,,4
,Cực kì hài lòng,"Máy nặng hơn so với phiên bản trước nhưng cầm khá đầm tay, rất gọn. Máy không bị lỗi điểm sáng ở màn hình. Shop có tờ hướng dẫn chu đáo và đóng gói sản phẩm rất kỹ khi giao hàng.",5
,Rất không hài lòng,"quá tệ, máy giao mà vỡ mà hình, đổi thì đến mấy ngày",1
,Cực kì hài lòng,,5
,Cực kì hài lòng,"Giao hàng đúng thời gian, hổ trợ nhiệt tình",5
,Cực kì hài lòng,"Máy zin, register cái xài được luôn, đọc sướng",5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,May ok,5
,Cực kì hài lòng,Tôt,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,Rất tốt,5
,Cực kì hài lòng,"Máy nặng hơn so với phiên bản trước nhưng cầm khá đầm tay, rất gọn. Máy không bị lỗi điểm sáng ở màn hình. Shop có tờ hướng dẫn chu đáo và đóng gói sản phẩm rất kỹ khi giao hàng.",5
,Rất không hài lòng,"quá tệ, máy giao mà vỡ mà hình, đổi thì đến mấy ngày",1
,Cực kì hài lòng,,5
,Cực kì hài lòng,"Giao hàng đúng thời gian, hổ trợ nhiệt tình",5
,Cực kì hài lòng,"Máy zin, register cái xài được luôn, đọc sướng",5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,May ok,5
,Cực kì hài lòng,Tôt,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,Rất tốt,5
,Cực kì hài lòng,Tốt,5
,Cực kì hài lòng,Tốt,5
,Bình thường,"Máy mới mang về nhưng call vìeo zalo ko đc ,cứ bảo pin nóng rồi tự tắt luôn ,máy nghe ko rõ ,nhiễu âm thanh chất lượng thấp",3
,Hài lòng,Sao kích hoạt dc shop !,4
,Rất không hài lòng,Hàng bị lổi sạc pin mọi người cẩn thận shop ko có trách nhiệm,1
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Hài lòng,,4
,Cực kì hài lòng,Shop giao hàng nhanh. Phản hồi thông tin nhanh chóng. Điện thoại dùng ổn so với giá tiền,5
,Bình thường,Máy khá yếu ko thể tải đc gì cả,3
,Rất không hài lòng,"Dùng điện thoại lag giật , pin xạc 4 tiếng được 20%",1
,Cực kì hài lòng,"Giao hàng nhanh chóng, sản phẩm còn nguyên tem niêm phong, chất lượng ổn định",5
,Cực kì hài lòng,Rất tốt,5
,Cực kì hài lòng,giao hàng nhanh.. shop tư vấn nhiệt tình quá. lần sau ủng hộ shop lần nữa,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,giao chậm 2 ngày máy gọi zalo dật hình quá mới mua chưa biết thế nào,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,ok dang sử dụng chất lượng chờ thời gian nữa mới biết được,5
,Cực kì hài lòng,"giao nhanh, giao đúng sp mình chọn, còn máy sử dụng ok ko thì thời gian sau mới biết đc.",5
,Cực kì hài lòng,,5
,Hài lòng,"Hàng tốt, chất lượng",4
,Cực kì hài lòng,"Máy đã dùng được, xin cảm ơn",5
,Bình thường,"Máy mới mang về nhưng call vìeo zalo ko đc ,cứ bảo pin nóng rồi tự tắt luôn ,máy nghe ko rõ ,nhiễu âm thanh chất lượng thấp",3
,Hài lòng,Sao kích hoạt dc shop !,4
,Rất không hài lòng,Hàng bị lổi sạc pin mọi người cẩn thận shop ko có trách nhiệm,1
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Hài lòng,,4
,Cực kì hài lòng,Shop giao hàng nhanh. Phản hồi thông tin nhanh chóng. Điện thoại dùng ổn so với giá tiền,5
,Bình thường,Máy khá yếu ko thể tải đc gì cả,3
,Rất không hài lòng,"Dùng điện thoại lag giật , pin xạc 4 tiếng được 20%",1
,Cực kì hài lòng,"Giao hàng nhanh chóng, sản phẩm còn nguyên tem niêm phong, chất lượng ổn định",5
,Cực kì hài lòng,Rất tốt,5
,Cực kì hài lòng,giao hàng nhanh.. shop tư vấn nhiệt tình quá. lần sau ủng hộ shop lần nữa,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,giao chậm 2 ngày máy gọi zalo dật hình quá mới mua chưa biết thế nào,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,ok dang sử dụng chất lượng chờ thời gian nữa mới biết được,5
,Cực kì hài lòng,"giao nhanh, giao đúng sp mình chọn, còn máy sử dụng ok ko thì thời gian sau mới biết đc.",5
,Cực kì hài lòng,,5
,Hài lòng,"Hàng tốt, chất lượng",4
,Cực kì hài lòng,"Máy đã dùng được, xin cảm ơn",5
,Rất không hài lòng,"điện thoại dùng tí hết pin , nhanh nóng máy",1
,Cực kì hài lòng,,5
,Cực kì hài lòng,đã xài đã ưng ý @@                                                   .,5
,Rất không hài lòng,"bán hàng lừa đảo, điện thoại mới mà sạc không vào",1
,Cực kì hài lòng,điện thoại rất ok ạ,5
,Bình thường,Ko nhu mong doi may qua cham,3
,Cực kì hài lòng,shop rất uy tín. nên mình sẽ típ tục ủng hộ shop,5
,Hài lòng,"hiện tại xài ok, ko bt lâu dài thế nào",4
,Cực kì hài lòng,,5
,Cực kì hài lòng,đẹp,5
,Cực kì hài lòng,Được. Ổn,5
,Rất không hài lòng,pin quá chán không dùng cũng hao,1
,Cực kì hài lòng,,5
,Cực kì hài lòng,"Sản phẩm tốt, khá chậm !",5
,Hài lòng,đt dùng ok,4
,Cực kì hài lòng,,5
,Hài lòng,,4
,Cực kì hài lòng,dễ xài,5
,Hài lòng,,4
,Cực kì hài lòng,,5
,Hài lòng,,4
,Hài lòng,,4
,Cực kì hài lòng,"đẹp, chắc tay, phù hợp vs nhu cầu cá nhân.
hàng nhận được đúng như kỳ vọng",5
,Cực kì hài lòng,Làm cục dự phòng pin đúng nghĩa luôn,5
,Cực kì hài lòng,"đẹp, chắc tay, phù hợp vs nhu cầu cá nhân.
hàng nhận được đúng như kỳ vọng",5
,Cực kì hài lòng,Làm cục dự phòng pin đúng nghĩa luôn,5
,Cực kì hài lòng,"Phù hợp cho trẻ em liên lạc khi đi học, pin lâu, có ứng dụng học tiếng Anh khá hay (giá 15000đ)",5
,Cực kì hài lòng,Nhìn cũng ok. Chưa xài. Cơ mà mình đặt màu đen lại giao màu xanh.,5
,Cực kì hài lòng,Chủ shop tốt cho đổi hàng ok nha shop lần sau sẽ ủng hộ shop,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,sp như mong đợi. máy đã lên 4g nên dùng dc lâu dài ko sợ cắt sóng nữa. pin lâu.giao hàng nhanh.đòng gói cẩn thận. thanks,5
,Hài lòng,,4
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Hài lòng,"Shop tư vấn nhiệt tình lắm, sẽ ủng hộ thêm, thanks nha",4
,Cực kì hài lòng,,5
,Cực kì hài lòng,B,5
,Cực kì hài lòng,,5
,Hài lòng,,4
,Cực kì hài lòng,,5
,Cực kì hài lòng,rất tốt,5
,Cực kì hài lòng,"Phù hợp cho trẻ em liên lạc khi đi học, pin lâu, có ứng dụng học tiếng Anh khá hay (giá 15000đ)",5
,Cực kì hài lòng,Nhìn cũng ok. Chưa xài. Cơ mà mình đặt màu đen lại giao màu xanh.,5
,Cực kì hài lòng,Chủ shop tốt cho đổi hàng ok nha shop lần sau sẽ ủng hộ shop,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,sp như mong đợi. máy đã lên 4g nên dùng dc lâu dài ko sợ cắt sóng nữa. pin lâu.giao hàng nhanh.đòng gói cẩn thận. thanks,5
,Hài lòng,,4
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Hài lòng,"Shop tư vấn nhiệt tình lắm, sẽ ủng hộ thêm, thanks nha",4
,Cực kì hài lòng,,5
,Cực kì hài lòng,B,5
,Cực kì hài lòng,,5
,Hài lòng,,4
,Cực kì hài lòng,,5
,Cực kì hài lòng,rất tốt,5
,Cực kì hài lòng,"Hàng giao nhanh, máy nhận rất vừa ý. Thanks shop",5
,Cực kì hài lòng,Sản phẩm đúng như mô tả máy đẹp,5
,Cực kì hài lòng,"Rất đẹp, đúng màu giao hàng nhanh. Rất hài lòng về shop ạ. Cảm ơn shop",5
,Cực kì hài lòng,"Hàng chất lượng, đúng y như hình , giao hàng nhanh , sẽ ủng hộ shop thêm",5
,Cực kì hài lòng,"May moi 100%.Cám ỏn shop giao nhanh,Đúng nhủ shop giói thiệu.",5
,Hài lòng,,4
,Cực kì hài lòng,"Vẫn ủng hộ shop, đã mua rất nhiều sp, rất hài lòng",5
,Cực kì hài lòng,Hàng đóng gói cẩn thận,5
,Hài lòng,,4
,Cực kì hài lòng,"Rất tốt, mua 3 bịch shop khuyến mãi thêm 7 bịch😁",5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Hài lòng,,4
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,Đẹp,5
,Hài lòng,,4
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,"Hàng giao nhanh, máy nhận rất vừa ý. Thanks shop",5
,Cực kì hài lòng,Sản phẩm đúng như mô tả máy đẹp,5
,Cực kì hài lòng,"Rất đẹp, đúng màu giao hàng nhanh. Rất hài lòng về shop ạ. Cảm ơn shop",5
,Cực kì hài lòng,"Hàng chất lượng, đúng y như hình , giao hàng nhanh , sẽ ủng hộ shop thêm",5
,Cực kì hài lòng,"May moi 100%.Cám ỏn shop giao nhanh,Đúng nhủ shop giói thiệu.",5
,Hài lòng,,4
,Cực kì hài lòng,"Vẫn ủng hộ shop, đã mua rất nhiều sp, rất hài lòng",5
,Cực kì hài lòng,Hàng đóng gói cẩn thận,5
,Hài lòng,,4
,Cực kì hài lòng,"Rất tốt, mua 3 bịch shop khuyến mãi thêm 7 bịch😁",5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Hài lòng,,4
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,Đẹp,5
,Hài lòng,,4
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,Hàng tốt,5
,Cực kì hài lòng,Cám ơn Shop và Tiki đã hỗ trợ! Mình chưa trải nghiệm sản phẩm nên để 5 sao chúc VNPT bán tốt!,5
,Cực kì hài lòng,,5
,Hài lòng,cảm ơn shop đã hổ trợ nhiệt tình,4
,Hài lòng,,4
,Cực kì hài lòng,,5
,Cực kì hài lòng,Hàng tốt,5
,Cực kì hài lòng,Cám ơn Shop và Tiki đã hỗ trợ! Mình chưa trải nghiệm sản phẩm nên để 5 sao chúc VNPT bán tốt!,5
,Cực kì hài lòng,,5
,Hài lòng,cảm ơn shop đã hổ trợ nhiệt tình,4
,Hài lòng,,4
,Cực kì hài lòng,,5
,Cực kì hài lòng,đt kiểu giáng đẹp bắt mắt máy sử dụng khá tốt,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,đt kiểu giáng đẹp bắt mắt máy sử dụng khá tốt,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,"Rất chuẩn , đảm bảo nhé ae",5
,Cực kì hài lòng,ok,5
,Cực kì hài lòng,"tuyệt vời,hợp với túi tiền đt Sài thấy cũng OK lắm",5
,Cực kì hài lòng,dfg,5
,Cực kì hài lòng,"Rất tiện dụng và cập nhật, Thanks Shop !",5
,Cực kì hài lòng,Ok,5
,Cực kì hài lòng,ok,5
,Bình thường,chất lượng ổn so với tầm giá,3
,Cực kì hài lòng,Rẻ so với cấu hình,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,"Rất chuẩn , đảm bảo nhé ae",5
,Cực kì hài lòng,ok,5
,Cực kì hài lòng,"tuyệt vời,hợp với túi tiền đt Sài thấy cũng OK lắm",5
,Cực kì hài lòng,dfg,5
,Cực kì hài lòng,"Rất tiện dụng và cập nhật, Thanks Shop !",5
,Cực kì hài lòng,Ok,5
,Cực kì hài lòng,ok,5
,Bình thường,chất lượng ổn so với tầm giá,3
,Cực kì hài lòng,Rẻ so với cấu hình,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,"shop đóng gói cẩn thận, hàng chính hãng, chuông to nghe gọi rõ, nv giao hàng vui vẻ nhiệt tình.",5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,"shop đóng gói cẩn thận, hàng chính hãng, chuông to nghe gọi rõ, nv giao hàng vui vẻ nhiệt tình.",5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Rất không hài lòng,"Sản phẩm giá rẻ so với các gian hàng khác. Tuy nhiên, gửi hàng sai màu: đặt màu xanh, giao màu đen. Pin điện thoại quá tệ: chỉ được 1 ngày, không sử dụng cũng hết pin. Không nên mua điện thoại trên tại gian hàng này.",1
,Rất không hài lòng,Rất rất không hài lòng. Mình chọn loại này vì thích màu xanh. Vậy mà giao màu đen. Thấy không được tôn trọng.Khi giao  không đúng theo hình ảnh thì nên hỏi khách hàng có đồng ý hay không.,1
,Rất không hài lòng,"Mình sẽ cho không sao nhé shop. Để hình màu xanh, giao khách màu đen, khác nào *** khách hàng. Không thì giới thiệu là giao màu ngẫu nhiên đi, đây ko báo gì, muốn giao màu gì giao. Quá tệ",1
